reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
33145000421,AS,1837.0241,1878.4816,41.4575,2.26,2,junction_floor
35412400121,AS,15614.9256,29495.7705,13880.8449,88.89,2,junction_floor
31242100061,AS,71487.9525,72769.3611,1281.4086,1.79,2,junction_floor
34262700061,AS,23242.6576,24069.6685,827.0109,3.56,2,junction_floor
35110800651,AS,2211.7678,3038.6079,826.8401,37.38,2,junction_floor
33146100013,AS,63466.376,119777.376,56311.0,88.73,2,junction_floor
35450400511,AS,1510.2279,1953.8485,443.6206,29.37,2,junction_floor
34262800041,AS,2861.0916,3432.3506,571.2589,19.97,2,junction_floor
32223000031,AS,358709.6555,362644.3444,3934.6888,1.1,2,junction_floor
35412400421,AS,1344.4666,2306.6165,962.1498,71.56,2,junction_floor
44406000393,AS,3701.9112,5592.7554,1890.8442,51.08,2,junction_floor
45243803831,AS,8079.4278,10569.3232,2489.8955,30.82,2,junction_floor
45366300123,AS,46119.0562,80399.9922,34280.936,74.33,2,junction_floor
45630300311,AS,719450.1801,779536.2948,60086.1147,8.35,2,junction_floor
42253000021,AS,860141.0625,860844.634,703.5715,0.08,2,junction_floor
43484000303,AS,25485.277,25508.4999,23.2229,0.09,2,junction_floor
43496400451,AS,8811.3432,9434.8164,623.4732,7.08,2,junction_floor
43496401061,AS,1740.5616,2163.2452,422.6837,24.28,2,junction_floor
43496500971,AS,3011.4015,3252.1062,240.7047,7.99,2,junction_floor
43682200463,AS,56.6547,72.5937,15.939,28.13,2,junction_floor
35110801631,AS,1506.6666,1889.1341,382.4674,25.39,2,junction_floor
35189700211,AS,72610.8322,75010.7846,2399.9523,3.31,2,junction_floor
35189700431,AS,43162.565,43466.7284,304.1634,0.7,2,junction_floor
35416100065,AS,28351.2793,32109.1476,3757.8683,13.25,2,junction_floor
35189700501,AS,39882.8036,63502.8516,23620.048,59.22,2,junction_floor
34244800061,AS,9226.3779,13102.1455,3875.7676,42.01,2,junction_floor
33183500071,AS,146760.6344,146855.0599,94.4255,0.06,2,junction_floor
33162000301,AS,7208.1647,9584.1096,2375.9449,32.96,2,junction_floor
35416900111,AS,3254.075,3809.2717,555.1968,17.06,2,junction_floor
34244900261,AS,8018.4368,11605.9128,3587.476,44.74,2,junction_floor
31247500081,AS,481075.8125,542983.5444,61907.7319,12.87,2,junction_floor
31247700011,AS,478460.4561,956316.25,477855.7939,99.87,2,junction_floor
35189800461,AS,7433.9697,12859.9834,5426.0137,72.99,2,junction_floor
45247401251,AS,2194.1351,2859.271,665.1359,30.31,2,junction_floor
42228300121,AS,22979.9277,31526.918,8546.9902,37.19,2,junction_floor
44210000215,AS,755579.4375,800711.9625,45132.525,5.97,2,junction_floor
46217500101,AS,132793.1123,144196.5754,11403.4631,8.59,2,junction_floor
31210600021,AS,210585.5681,211184.018,598.4499,0.28,2,junction_floor
