reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
62243300061,SA,355396.5,357574.981,2178.481,0.61,2,junction_floor
65120600191,SA,52806.9292,146740.08,93933.1509,177.88,2,junction_floor
64231000241,SA,2225848.795,2227630.4854,1781.6904,0.08,2,junction_floor
62292300011,SA,213187.1325,219749.4846,6562.3521,3.08,2,junction_floor
62292100743,SA,13196.0519,21741.5908,8545.5389,64.76,2,junction_floor
64248700081,SA,26635.0859,52805.543,26170.457,98.26,2,junction_floor
62254300101,SA,86758.4022,119722.6794,32964.2772,38.0,2,junction_floor
62445900113,SA,124653.25,129370.5078,4717.2578,3.78,2,junction_floor
63413000041,SA,639435.3177,881232.0963,241796.7786,37.81,2,junction_floor
62254400023,SA,37352.0139,63080.7616,25728.7477,68.88,2,junction_floor
61582900171,SA,2858.8828,2996.8938,138.011,4.83,2,junction_floor
64281900093,SA,220726.5104,220866.5682,140.0578,0.06,2,junction_floor
64140500073,SA,32153.6367,50292.5391,18138.9023,56.41,2,junction_floor
61610600081,SA,8019.2173,8138.7773,119.56,1.49,2,junction_floor
64282000031,SA,8910.8657,12175.0475,3264.1818,36.63,2,junction_floor
61548000041,SA,13310.5295,14848.5455,1538.016,11.55,2,junction_floor
66120000281,SA,3516.2854,4981.0788,1464.7934,41.66,2,junction_floor
62270000211,SA,3119314.3803,6709002.9048,3589688.5245,115.08,2,junction_floor
64160700123,SA,42615.3164,44496.8506,1881.5342,4.42,2,junction_floor
66140000081,SA,24200.0628,47935.5059,23735.443,98.08,2,junction_floor
62224700041,SA,18789.3393,28352.0527,9562.7135,50.89,2,junction_floor
61209900061,SA,22564.5641,37075.029,14510.4649,64.31,2,junction_floor
62500600085,SA,47125.3359,93766.3828,46641.0469,98.97,2,junction_floor
62298400111,SA,84277.9074,84896.6368,618.7295,0.73,2,junction_floor
62304000315,SA,830.0947,1005.8053,175.7106,21.17,2,junction_floor
63580900673,SA,354.2895,522.4178,168.1283,47.46,2,junction_floor
62309000235,SA,65864.3594,66096.7611,232.4017,0.35,2,junction_floor
62309000255,SA,65855.0781,66597.9679,742.8898,1.13,2,junction_floor
64281100063,SA,411489.969,411604.2415,114.2725,0.03,2,junction_floor
62269600361,SA,1549.5223,2760.1501,1210.6278,78.13,2,junction_floor
62298600441,SA,13526.9804,26124.0918,12597.1114,93.13,2,junction_floor
62297700381,SA,846721.6875,849199.721,2478.0335,0.29,2,junction_floor
62297700401,SA,846514.2349,848024.4521,1510.2173,0.18,2,junction_floor
62453000111,SA,321271.4267,326183.3088,4911.8821,1.53,2,junction_floor
64249800053,SA,4914.1523,6414.5396,1500.3872,30.53,2,junction_floor
62458000041,SA,6238.8225,12432.7383,6193.9158,99.28,2,junction_floor
64251100161,SA,1056504.6068,1056646.633,142.0262,0.01,2,junction_floor
62256200033,SA,40193.5801,69045.6504,28852.0703,71.78,2,junction_floor
62295300021,SA,2618348.8063,2860898.9609,242550.1546,9.26,2,junction_floor
63494000171,SA,16318.9651,19861.1367,3542.1716,21.71,2,junction_floor
66220000025,SA,29310.2038,48104.9883,18794.7845,64.12,2,junction_floor
66230000081,SA,4877.8091,5476.5164,598.7073,12.27,2,junction_floor
66210200221,SA,917.6047,1044.849,127.2443,13.87,2,junction_floor
66252000131,SA,5790.1484,6067.2216,277.0732,4.79,2,junction_floor
66190400021,SA,8470.0137,8999.5493,529.5356,6.25,2,junction_floor
67202200451,SA,6806.6321,10767.3833,3960.7512,58.19,2,junction_floor
67202900111,SA,2520.8184,2752.9568,232.1384,9.21,2,junction_floor
62268200401,SA,91778.513,116885.533,25107.02,27.36,2,junction_floor
62266401291,SA,11661.5325,12626.8641,965.3316,8.28,2,junction_floor
61561000131,SA,103952.1899,105470.598,1518.4081,1.46,2,junction_floor
64187300071,SA,122092.5363,124567.5981,2475.0618,2.03,2,junction_floor
64187300181,SA,115396.5176,120402.9741,5006.4565,4.34,2,junction_floor
62447700103,SA,51012.0703,55758.5368,4746.4664,9.3,2,junction_floor
62299601031,SA,1438.9035,1913.75,474.8465,33.0,2,junction_floor
61309001205,SA,38588.9323,39389.013,800.0807,2.07,2,junction_floor
62299600261,SA,28165.0716,28266.7451,101.6735,0.36,2,junction_floor
62262300191,SA,132951.8544,141135.9062,8184.0519,6.16,2,junction_floor
61650800183,SA,9068.4112,9190.1419,121.7307,1.34,2,junction_floor
64298001183,SA,44.882,45.7903,0.9083,2.02,2,junction_floor
64298000673,SA,3445.4967,3741.2673,295.7706,8.58,2,junction_floor
62241500091,SA,458325.3085,460640.285,2314.9766,0.51,2,junction_floor
62256200843,SA,11899.1689,12008.075,108.9061,0.92,2,junction_floor
62295800021,SA,148535.6699,152279.7591,3744.0892,2.52,2,junction_floor
61650400023,SA,8376.7316,19196.6828,10819.9512,129.17,2,junction_floor
61650800203,SA,6100.0202,10416.3622,4316.342,70.76,2,junction_floor
62299303431,SA,4013.5534,8503.5684,4490.015,111.87,2,junction_floor
62296300371,SA,167617.6798,170612.3923,2994.7124,1.79,2,junction_floor
62266501621,SA,1162.6763,1294.353,131.6767,11.33,2,junction_floor
62257000061,SA,4384264.0,4391690.7143,7426.7143,0.17,2,junction_floor
61302000221,SA,3266.3337,6153.3608,2887.0271,88.39,2,junction_floor
67207000755,SA,1956.341,2001.4109,45.0699,2.3,2,junction_floor
67207000225,SA,1405.2929,2672.4529,1267.16,90.17,2,junction_floor
64160700533,SA,357.5151,620.6893,263.1742,73.61,2,junction_floor
66140000293,SA,3144.5164,3413.3091,268.7928,8.55,2,junction_floor
64248200103,SA,78352.7372,84513.0938,6160.3565,7.86,2,junction_floor
64248300173,SA,69092.9609,70926.698,1833.7371,2.65,2,junction_floor
64181500103,SA,300337.0028,300339.4728,2.47,0.0,2,junction_floor
61520100443,SA,80373.0,141419.5,61046.5,75.95,2,junction_floor
62305000701,SA,517.2266,560.7506,43.524,8.41,2,junction_floor
67209600031,SA,16578.8874,25583.8015,9004.9141,54.32,2,junction_floor
65120200091,SA,14710.9296,16401.3984,1690.4688,11.49,2,junction_floor
62305000335,SA,1391.8836,1560.246,168.3624,12.1,2,junction_floor
62307000515,SA,1158029.0003,1159688.4831,1659.4828,0.14,2,junction_floor
64110200025,SA,23570.7148,24382.214,811.4991,3.44,2,junction_floor
64277000023,SA,778097.2132,778097.4793,0.2661,0.0,2,junction_floor
62298400681,SA,15985.4268,16397.7532,412.3264,2.58,2,junction_floor
62307001515,SA,1237.7273,1729.5214,491.7941,39.73,2,junction_floor
64278101133,SA,315.9915,370.3312,54.3397,17.2,2,junction_floor
61207000411,SA,121528.0,127108.6056,5580.6056,4.59,2,junction_floor
62244600221,SA,17798.5959,27817.7424,10019.1466,56.29,2,junction_floor
62293200733,SA,881.7636,1042.7765,161.0129,18.26,2,junction_floor
62298300011,SA,315178.4688,358612.9492,43434.4805,13.78,2,junction_floor
62297100221,SA,1807.6204,2451.7314,644.1111,35.63,2,junction_floor
62297200191,SA,149819.5308,170991.4475,21171.9167,14.13,2,junction_floor
62297202551,SA,106882.217,127783.4148,20901.1978,19.56,2,junction_floor
65260100101,SA,48927.3869,87192.3869,38265.0,78.21,2,junction_floor
62302000095,SA,89310.1639,91936.6901,2626.5262,2.94,2,junction_floor
62288700091,SA,25884.4939,30719.1133,4834.6194,18.68,2,junction_floor
62288800091,SA,2404.4455,3309.6482,905.2027,37.65,2,junction_floor
62222300011,SA,124247.2109,141637.3656,17390.1547,14.0,2,junction_floor
62297400031,SA,137939.3191,190745.8025,52806.4834,38.28,2,junction_floor
64278100213,SA,61384.0625,61953.8641,569.8016,0.93,2,junction_floor
62222500071,SA,103464.2067,130995.2656,27531.0589,26.61,2,junction_floor
62264700261,SA,17984.6367,20222.1113,2237.4746,12.44,2,junction_floor
62297400291,SA,134937.5958,139357.7276,4420.1318,3.28,2,junction_floor
62294100431,SA,294411.2046,546309.8938,251898.6892,85.56,2,junction_floor
62297400491,SA,129149.8325,164274.5353,35124.7028,27.2,2,junction_floor
61544800011,SA,19636.0453,19744.5352,108.4899,0.55,2,junction_floor
61207000431,SA,8807.5978,15689.5311,6881.9333,78.14,2,junction_floor
62266600211,SA,14212.5576,15087.7283,875.1707,6.16,2,junction_floor
62287100021,SA,339050.8125,414001.6312,74950.8187,22.11,2,junction_floor
61670400171,SA,4268.3313,4533.9534,265.6221,6.22,2,junction_floor
64243900021,SA,883581.6912,945174.7439,61593.0527,6.97,2,junction_floor
62245300091,SA,134667.8873,135715.0769,1047.1896,0.78,2,junction_floor
62245500091,SA,133109.8114,133143.8387,34.0274,0.03,2,junction_floor
62298400541,SA,27417.293,52767.0898,25349.7969,92.46,2,junction_floor
62307000505,SA,1169946.5933,1170382.2828,435.6895,0.04,2,junction_floor
62307000625,SA,72284.2188,73424.0891,1139.8704,1.58,2,junction_floor
62282400091,SA,15653.244,27762.0127,12108.7687,77.36,2,junction_floor
61100201241,SA,2569.9733,2933.8175,363.8442,14.16,2,junction_floor
62283000281,SA,18469.3569,26552.1103,8082.7534,43.76,2,junction_floor
61204400591,SA,796.7177,1002.4678,205.7501,25.82,2,junction_floor
62500200095,SA,20290.8625,21846.6766,1555.8141,7.67,2,junction_floor
63560600071,SA,9290.7518,11488.3853,2197.6335,23.65,2,junction_floor
62269800371,SA,933.5106,1515.7772,582.2667,62.37,2,junction_floor
62410500263,SA,77.1151,158.012,80.8969,104.9,2,junction_floor
62410500333,SA,93.0085,111.4371,18.4286,19.81,2,junction_floor
64247800611,SA,15589.5273,28199.4023,12609.875,80.89,2,junction_floor
62270000061,SA,6263331.0567,6288590.8403,25259.7836,0.4,2,junction_floor
62234100141,SA,31035.8126,60598.8008,29562.9882,95.25,2,junction_floor
64181900043,SA,291206.9024,442155.1406,150948.2382,51.84,2,junction_floor
62266402601,SA,16303.7026,18237.1553,1933.4527,11.86,2,junction_floor
63411900163,SA,655487.7633,655946.6244,458.8611,0.07,2,junction_floor
62298901001,SA,3940.8492,7808.7518,3867.9027,98.15,2,junction_floor
62228200091,SA,7532.951,8187.8319,654.8809,8.69,2,junction_floor
62499000091,SA,17230.2698,21417.2578,4186.988,24.3,2,junction_floor
62268200161,SA,114428.8898,123516.3593,9087.4695,7.94,2,junction_floor
62500100025,SA,545662.9931,1091325.9862,545662.9931,100.0,2,junction_floor
61520200351,SA,22772.8818,28653.5098,5880.628,25.82,2,junction_floor
62100900145,SA,833631.3585,833717.3968,86.0383,0.01,2,junction_floor
62302000185,SA,14943.6854,15107.0122,163.3268,1.09,2,junction_floor
64268000053,SA,9485.4757,10606.5449,1121.0692,11.82,2,junction_floor
64268000063,SA,5303.2725,9142.2676,3838.9951,72.39,2,junction_floor
62100900285,SA,754.3103,1043.633,289.3227,38.36,2,junction_floor
62304000255,SA,5136.1547,7793.4714,2657.3167,51.74,2,junction_floor
61534400051,SA,2885.6618,2891.7744,6.1126,0.21,2,junction_floor
62244900221,SA,23184.6982,33791.2578,10606.5596,45.75,2,junction_floor
64272200071,SA,11562.9738,12110.8599,547.8861,4.74,2,junction_floor
64272500021,SA,10740.5081,13724.0891,2983.581,27.78,2,junction_floor
62298601191,SA,695.193,798.699,103.506,14.89,2,junction_floor
64279000133,SA,741974.4793,743861.4104,1886.9311,0.25,2,junction_floor
64245700121,SA,611915.5891,612930.0065,1014.4174,0.17,2,junction_floor
62297401281,SA,21492.466,41954.4238,20461.9578,95.21,2,junction_floor
61209500061,SA,61492.8841,114727.2656,53234.3816,86.57,2,junction_floor
62299300331,SA,113522.0142,621797.1875,508275.1733,447.73,2,junction_floor
62299301411,SA,9797.1075,16794.8555,6997.748,71.43,2,junction_floor
61209700041,SA,36787.3558,71961.8828,35174.527,95.62,2,junction_floor
61209900021,SA,25066.2722,49214.0117,24147.7396,96.34,2,junction_floor
66190200103,SA,11201.645,11322.1308,120.4858,1.08,2,junction_floor
66190600171,SA,486.8717,503.918,17.0463,3.5,2,junction_floor
66240000091,SA,9273.8213,14993.0381,5719.2168,61.67,2,junction_floor
67202200361,SA,1312.7341,1894.0266,581.2925,44.28,2,junction_floor
67205000871,SA,2803.6246,3517.3123,713.6876,25.46,2,junction_floor
64186700011,SA,15326.7744,26082.6562,10755.8818,70.18,2,junction_floor
62254500051,SA,47439.8779,48572.1936,1132.3157,2.39,2,junction_floor
62254500223,SA,3341.6814,4290.1562,948.4749,28.38,2,junction_floor
62299601111,SA,2710.3355,2841.8914,131.5559,4.85,2,junction_floor
63540900063,SA,12304.4885,18674.8926,6370.4041,51.77,2,junction_floor
64231000171,SA,2231835.4679,3106732.2834,874896.8155,39.2,2,junction_floor
61520100103,SA,89338.1835,89564.4949,226.3114,0.25,2,junction_floor
62223100051,SA,302169.5625,305119.8912,2950.3287,0.98,2,junction_floor
62410400053,SA,2697.6021,2908.1496,210.5475,7.8,2,junction_floor
64298000063,SA,23318.8184,45199.3047,21880.4863,93.83,2,junction_floor
