reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
82235000041,NA,1395919.8063,1405163.583,9243.7767,0.66,2,junction_floor
78270700031,NA,213988.3895,219145.5705,5157.181,2.41,2,junction_floor
83188000051,NA,13358.5139,19846.7461,6488.2322,48.57,2,junction_floor
85109500301,NA,1861.4895,2155.282,293.7925,15.78,2,junction_floor
81190900125,NA,15794.1677,15918.9446,124.7769,0.79,2,junction_floor
82284300053,NA,125014.401,125219.1698,204.7688,0.16,2,junction_floor
72230000185,NA,24914.1627,26703.7383,1789.5756,7.18,2,junction_floor
75330700035,NA,6100.413,11852.3252,5751.9122,94.29,2,junction_floor
71181900203,NA,455051.4172,455074.4933,23.0761,0.01,2,junction_floor
83189000621,NA,1217.5758,2921.4307,1703.8548,139.94,2,junction_floor
83170600213,NA,952.0414,1613.1378,661.0964,69.44,2,junction_floor
75366000151,NA,11975.5472,21715.0879,9739.5407,81.33,2,junction_floor
81320500121,NA,530.2137,661.88,131.6663,24.83,2,junction_floor
74230800321,NA,6391.1814,6537.6832,146.5018,2.29,2,junction_floor
81210900051,NA,765001.9484,765656.6532,654.7048,0.09,2,junction_floor
85209000125,NA,13208.3216,13618.165,409.8434,3.1,2,junction_floor
72192500183,NA,20233.5332,40382.1143,20148.581,99.58,2,junction_floor
71230600121,NA,28396.3183,30302.408,1906.0897,6.71,2,junction_floor
72110600021,NA,7835.9133,55433.7793,47597.866,607.43,2,junction_floor
74300500025,NA,840007.9672,1058921.1629,218913.1957,26.06,2,junction_floor
75120500015,NA,60243.5998,68409.1542,8165.5544,13.55,2,junction_floor
81181700141,NA,93764.5376,108379.4329,14614.8953,15.59,2,junction_floor
71185900083,NA,79557.1455,79839.8136,282.6681,0.36,2,junction_floor
72582700061,NA,16460.1465,16854.8316,394.6851,2.4,2,junction_floor
74264600083,NA,4804.5444,9427.4707,4622.9263,96.22,2,junction_floor
83170100025,NA,742.6261,6324.5756,5581.9495,751.65,2,junction_floor
81247700011,NA,34860.0391,38519.7046,3659.6655,10.5,2,junction_floor
74227100033,NA,81933.9688,82299.1604,365.1917,0.45,2,junction_floor
74263000011,NA,373454.75,418362.3934,44907.6434,12.02,2,junction_floor
71212000803,NA,248256.2656,496522.1875,248265.9219,100.0,2,junction_floor
71325000061,NA,45797.2142,52873.9705,7076.7562,15.45,2,junction_floor
72551001711,NA,1096.8291,1712.2821,615.453,56.11,2,junction_floor
82291000601,NA,300033.8125,600051.6562,300017.8438,99.99,2,junction_floor
72547100063,NA,75971.8645,107456.7882,31484.9237,41.44,2,junction_floor
81185000211,NA,29497.1272,50874.6426,21377.5154,72.47,2,junction_floor
81270600071,NA,12885.1066,13962.957,1077.8504,8.37,2,junction_floor
73255000075,NA,7117.111,8565.9204,1448.8094,20.36,2,junction_floor
81181100035,NA,141478.6088,141619.1242,140.5154,0.1,2,junction_floor
72240900233,NA,2629.6462,3282.5825,652.9362,24.83,2,junction_floor
74300400225,NA,804385.0379,804604.6792,219.6413,0.03,2,junction_floor
84208000423,NA,2200.3316,3624.5581,1424.2265,64.73,2,junction_floor
71181500083,NA,474873.4481,476300.737,1427.2889,0.3,2,junction_floor
72545000103,NA,91324.0076,182511.9641,91187.9565,99.85,2,junction_floor
71367000101,NA,57533.5731,68836.2734,11302.7003,19.65,2,junction_floor
75140200053,NA,5071.6539,7797.2595,2725.6056,53.74,2,junction_floor
75140300021,NA,40500.0932,51203.433,10703.3398,26.43,2,junction_floor
72265000033,NA,68850.7242,128918.5625,60067.8383,87.24,2,junction_floor
74228000141,NA,12970.4931,14475.4424,1504.9493,11.6,2,junction_floor
71326000363,NA,1741.1341,2120.0901,378.9559,21.76,2,junction_floor
83210800191,NA,10724.7644,10933.5657,208.8013,1.95,2,junction_floor
81140600041,NA,6441.1599,10747.1694,4306.0096,66.85,2,junction_floor
83300200221,NA,4231.0764,8605.3606,4374.2842,103.38,2,junction_floor
73220100015,NA,41058.1836,46177.0024,5118.8188,12.47,2,junction_floor
81210700091,NA,894.8226,1066.4701,171.6475,19.18,2,junction_floor
72405000583,NA,2214.6809,2718.4622,503.7813,22.75,2,junction_floor
82262100023,NA,884955.25,1766480.0,881524.75,99.61,2,junction_floor
72330000015,NA,6530.4965,96536.4136,90005.9171,1378.24,2,junction_floor
82286700051,NA,12809.4525,14045.4463,1235.9938,9.65,2,junction_floor
73214000273,NA,19809.293,20004.0141,194.7211,0.98,2,junction_floor
82100800165,NA,51526.9533,51643.1975,116.2442,0.23,2,junction_floor
82237000011,NA,1349243.058,1359097.0864,9854.0284,0.73,2,junction_floor
82283000043,NA,286685.9688,295868.9833,9183.0146,3.2,2,junction_floor
74299900061,NA,59937.0358,118660.8281,58723.7923,97.98,2,junction_floor
74291400324,NA,30564.3062,54280.0273,23715.7212,77.59,2,junction_floor
78270900021,NA,210712.9892,348493.1875,137780.1983,65.39,2,junction_floor
83120600153,NA,21402.4258,21455.5992,53.1734,0.25,2,junction_floor
72140900223,NA,10641.8454,10856.0406,214.1952,2.01,2,junction_floor
74297100073,NA,539924.5199,550055.9957,10131.4758,1.88,2,junction_floor
85109500323,NA,1448.6027,1637.3394,188.7367,13.03,2,junction_floor
85109500285,NA,2651.0257,2652.5374,1.5117,0.06,2,junction_floor
81190900165,NA,15773.4039,15781.4379,8.034,0.05,2,junction_floor
81190900055,NA,15408.2042,15421.1169,12.9127,0.08,2,junction_floor
83244100151,NA,1803.5323,1964.2805,160.7483,8.91,2,junction_floor
81158000083,NA,9089.4976,16166.5049,7077.0073,77.86,2,junction_floor
72210000241,NA,2719.835,3035.6918,315.8568,11.61,2,junction_floor
82269100313,NA,27924.1472,27980.3077,56.1605,0.2,2,junction_floor
84100800121,NA,4475.9027,5963.5172,1487.6145,33.24,2,junction_floor
81120400413,NA,4347.5327,4495.6226,148.0899,3.41,2,junction_floor
83185000113,NA,101014.2564,102203.9386,1189.6822,1.18,2,junction_floor
78270600333,NA,8332.0638,11497.8794,3165.8156,38.0,2,junction_floor
74230900191,NA,2592130.8545,2895802.0312,303671.1768,11.72,2,junction_floor
82237000141,NA,7092.2239,8494.9678,1402.7439,19.78,2,junction_floor
82284100113,NA,135655.6937,241053.4698,105397.7761,77.7,2,junction_floor
74222900463,NA,2425.5588,2669.2794,243.7206,10.05,2,junction_floor
71181900223,NA,451158.5711,451230.5384,71.9673,0.02,2,junction_floor
84207100051,NA,1217.1106,1258.7811,41.6705,3.42,2,junction_floor
75362100025,NA,25495.4775,36077.324,10581.8465,41.5,2,junction_floor
82212100171,NA,64302.9889,64513.403,210.414,0.33,2,junction_floor
74252900011,NA,20804.8984,26140.2129,5335.3145,25.64,2,junction_floor
74252900263,NA,9376.5529,13018.3716,3641.8187,38.84,2,junction_floor
