reach_id,region,original_facc,corrected_facc,delta,delta_pct,correction_type
14577301085,AF,63.1029,203.6956,140.5927,222.8,single_upstream
14577300335,AF,63.1199,222.5307,159.4109,252.55,conservation_floor
14634000071,AF,14908.0362,39383.0078,24474.9717,164.17,single_upstream
18193500113,AF,865.3465,1161.7627,296.4162,34.25,single_upstream
14577700406,AF,147.5923,166.3124,18.7201,12.68,single_upstream
13229900611,AF,13847.6245,14462.6646,615.0401,4.44,single_upstream
16249000743,AF,4168.3405,5433.0568,1264.7162,30.34,conservation_floor
14277800393,AF,259.9746,304.687,44.7124,17.2,single_upstream
14301001715,AF,201.993,225.0406,23.0476,11.41,conservation_floor
14580900251,AF,1463.3821,3628.2497,2164.8675,147.94,single_upstream
14277800791,AF,271.0106,377.6654,106.6548,39.35,conservation_floor
11749000081,AF,18278.8363,20764.5507,2485.7144,13.6,single_upstream
13222601123,AF,3499.7449,6431.4836,2931.7388,83.77,single_upstream
13263200104,AF,3284.8394,3842.0985,557.2591,16.96,single_upstream
13268600281,AF,37.1786,13151.1632,13113.9846,35272.94,single_upstream
13276800051,AF,60.3033,3775.8419,3715.5386,6161.42,single_upstream
13279400521,AF,4169.4945,9867.9024,5698.4079,136.67,single_upstream
13298000033,AF,1341.3245,22086.6133,20745.2888,1546.63,single_upstream
13357000116,AF,5270.0078,5511.2783,241.2706,4.58,single_upstream
13370700095,AF,47.8824,1020.7813,972.8989,2031.85,single_upstream
13370700045,AF,47.8824,1020.7813,972.8989,2031.85,single_upstream
13370700245,AF,28.7392,746.4174,717.6782,2497.21,single_upstream
13370700555,AF,25.1459,746.4174,721.2715,2868.35,single_upstream
13370700125,AF,51.2381,1196.2494,1145.0113,2234.69,conservation_floor
14100002105,AF,85.5553,874.9387,789.3834,922.66,single_upstream
14100002215,AF,82.5726,874.9387,792.3661,959.6,single_upstream
14100002085,AF,258.7587,1286.2414,1027.4827,397.08,single_upstream
14100000775,AF,54.7022,361.359,306.6568,560.59,conservation_floor
14100002125,AF,55.5061,253.7343,198.2283,357.13,single_upstream
13362800171,AF,1167.5775,2038.609,871.0315,74.6,single_upstream
15140700321,AF,15325.0813,21498.4578,6173.3765,40.28,single_upstream
14577300325,AF,40.3168,426.2263,385.9095,957.19,conservation_floor
14634000063,AF,15669.9462,39383.0078,23713.0616,151.33,single_upstream
13229900601,AF,13643.2396,14462.6646,819.425,6.01,single_upstream
16249000734,AF,4189.9358,5433.0568,1243.1209,29.67,single_upstream
14277800383,AF,103.4287,429.3945,325.9658,315.16,conservation_floor
17291300383,AF,305.4691,353.085,47.6159,15.59,conservation_floor
14301001615,AF,95.6992,249.9811,154.2818,161.22,conservation_floor
14580900241,AF,1767.4344,3628.2497,1860.8153,105.28,single_upstream
14277800693,AF,249.0373,377.6654,128.6281,51.65,single_upstream
14301002055,AF,22.9291,149.229,126.2999,550.83,conservation_floor
11749000071,AF,19124.5055,20764.5507,1640.0452,8.58,single_upstream
13222601113,AF,7936.4653,14367.949,6431.4836,81.04,conservation_floor
13225600041,AF,5365.1177,6172.1339,807.0163,15.04,conservation_floor
13226500331,AF,5424.3206,6502.5508,1078.2302,19.88,conservation_floor
13279400511,AF,4850.1523,9867.9024,5017.7501,103.46,single_upstream
13298000021,AF,1337.4592,22086.6133,20749.1541,1551.39,single_upstream
13370700086,AF,47.8824,1020.7813,972.8989,2031.85,single_upstream
13370700035,AF,307.3322,510.3907,203.0584,66.07,single_upstream
13370700075,AF,47.8824,510.3907,462.5082,965.92,single_upstream
13370700575,AF,28.7392,373.2087,344.4695,1198.6,single_upstream
13370700235,AF,47.9313,373.2087,325.2774,678.63,single_upstream
13370700546,AF,25.1459,746.4174,721.2715,2868.35,single_upstream
13370700115,AF,51.2381,598.1247,546.8866,1067.34,single_upstream
13370700315,AF,51.2381,598.1247,546.8866,1067.34,single_upstream
14100002255,AF,38.7793,874.9387,836.1594,2156.2,single_upstream
14100001815,AF,781.4487,1300.0453,518.5965,66.36,conservation_floor
14228200091,AF,4337.8741,4383.9204,46.0462,1.06,conservation_floor
13362800163,AF,1181.7699,2038.609,856.8391,72.5,single_upstream
14279000921,AF,61.6604,67.5814,5.921,9.6,conservation_floor
15140700311,AF,15598.8025,21498.4578,5899.6553,37.82,single_upstream
17294900011,AF,1182.0121,3063.2955,1881.2834,159.16,single_upstream
14634000053,AF,17127.8318,39383.0078,22255.176,129.94,single_upstream
18195000381,AF,1555.0989,3515.3899,1960.291,126.06,conservation_floor
13229900591,AF,13420.7542,14462.6646,1041.9104,7.76,single_upstream
16249000721,AF,4663.49,5433.0568,769.5667,16.5,single_upstream
14277800371,AF,87.9616,429.3945,341.4329,388.16,single_upstream
17291300371,AF,305.4691,353.085,47.6159,15.59,single_upstream
14301001605,AF,79.3406,262.4643,183.1237,230.81,conservation_floor
15302300053,AF,10301.1423,21646.6215,11345.4791,110.14,single_upstream
14580900231,AF,2059.6404,3628.2497,1568.6093,76.16,single_upstream
14277800681,AF,30.9636,377.6654,346.7018,1119.71,single_upstream
14301002675,AF,25.9719,74.6145,48.6426,187.29,single_upstream
14301002045,AF,16.3874,74.6145,58.2271,355.32,single_upstream
11734700151,AF,13524.71,25852.8936,12328.1837,91.15,conservation_floor
11749000061,AF,19964.7538,20764.5507,799.797,4.01,single_upstream
13222601103,AF,7936.4653,22004.2902,14067.8249,177.26,conservation_floor
